block,street_name,latitude,longitude,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
134,BEDOK NTH ST 2,1.32832133313258,103.93658216345,4.0,7.0,6.0,8.0,11.0,9.0,16.0,9.0,15.0,17.0,11.0,3.0,11.0,6.0,9.0,8.0,12.0,6.0,4.0,5.0,7.0,2.0,3.0,5.0,2.0,1.0,2.0,2.0,3.0,2.0,,5.0,4.0,7.0,1.0
134,YISHUN ST 11,1.43237650538305,103.831410877391,3.0,3.0,3.0,1.0,10.0,3.0,5.0,4.0,14.0,6.0,8.0,6.0,6.0,5.0,8.0,2.0,9.0,3.0,5.0,5.0,4.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,6.0,2.0,3.0,4.0,4.0,2.0,
134,GEYLANG EAST AVE 1,1.31599509535517,103.886008507636,,,1.0,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,2.0,,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,2.0,,,2.0,,1.0,,
134,RIVERVALE ST,1.38786467702648,103.904672885312,,,,,,,,,,,,,,3.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,1.0,1.0,3.0,,,2.0,2.0,,1.0,1.0,3.0,1.0,1.0
134,LOR AH SOO,1.350464683217,103.886509352895,,1.0,1.0,2.0,2.0,3.0,4.0,5.0,6.0,6.0,4.0,5.0,6.0,1.0,2.0,,1.0,6.0,2.0,2.0,2.0,2.0,2.0,,2.0,1.0,1.0,3.0,,,1.0,2.0,2.0,1.0,
134,MARSILING RD,1.43663707059527,103.777397588342,,,,,,,,,,31.0,2.0,7.0,8.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,
134,PETIR RD,1.37438787887654,103.769399954719,,,,,1.0,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,,3.0,1.0,,,,,1.0,,,,,,,,
134,POTONG PASIR AVE 3,1.3344748918663,103.866286539376,3.0,3.0,4.0,2.0,1.0,6.0,3.0,6.0,6.0,9.0,5.0,2.0,1.0,6.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,,1.0,1.0,2.0,1.0,3.0,,1.0,,1.0,2.0
135,JLN BT MERAH,1.27860068677355,103.82708537661,,,,,,,,,,,13.0,9.0,9.0,4.0,4.0,,5.0,2.0,6.0,3.0,3.0,3.0,,1.0,2.0,,1.0,1.0,3.0,1.0,5.0,1.0,2.0,2.0,
135,BEDOK RESERVOIR RD,1.33314106418953,103.912523538101,,2.0,2.0,7.0,4.0,5.0,11.0,8.0,8.0,9.0,5.0,5.0,3.0,4.0,3.0,1.0,7.0,4.0,2.0,,3.0,3.0,4.0,3.0,1.0,,2.0,1.0,4.0,3.0,3.0,1.0,2.0,,
135,BISHAN ST 12,1.34456216829425,103.851287598109,,,7.0,6.0,3.0,3.0,6.0,5.0,3.0,6.0,7.0,2.0,,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,,1.0,,4.0,3.0,3.0,2.0,6.0,4.0,2.0,
135,SIMEI ST 1,1.34803733103297,103.957046121852,,,,2.0,7.0,13.0,10.0,9.0,18.0,9.0,2.0,7.0,8.0,3.0,3.0,8.0,3.0,4.0,4.0,6.0,6.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,
135,PASIR RIS ST 11,1.36454232817852,103.957472438655,,,,,,3.0,,,7.0,13.0,,2.0,1.0,1.0,,4.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,1.0,1.0,,2.0,3.0,,
135,EDGEDALE PLAINS,1.39209206159847,103.910022480355,,,,,,,,,,,,,,,,,2.0,19.0,16.0,15.0,14.0,13.0,9.0,7.0,1.0,9.0,4.0,4.0,,6.0,7.0,9.0,8.0,7.0,
135,BEDOK NTH ST 2,1.32873535148098,103.936506738278,6.0,2.0,5.0,9.0,10.0,16.0,20.0,6.0,14.0,11.0,11.0,13.0,6.0,6.0,8.0,6.0,8.0,3.0,6.0,9.0,7.0,3.0,4.0,3.0,5.0,3.0,2.0,,3.0,3.0,2.0,3.0,6.0,6.0,
135,YISHUN ST 11,1.43224778185909,103.831911841774,1.0,3.0,1.0,3.0,7.0,4.0,3.0,5.0,4.0,12.0,1.0,1.0,5.0,5.0,1.0,3.0,,3.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,,1.0,,1.0,3.0,
135,RIVERVALE ST,1.38814105144966,103.905022041583,,,,,,,,,,,,,1.0,3.0,3.0,4.0,1.0,3.0,3.0,5.0,2.0,2.0,2.0,1.0,,1.0,1.0,4.0,1.0,2.0,1.0,,1.0,6.0,
135,LOR AH SOO,1.34975825362259,103.886810075583,14.0,10.0,4.0,6.0,11.0,12.0,15.0,6.0,13.0,30.0,7.0,9.0,8.0,5.0,9.0,10.0,4.0,4.0,5.0,6.0,10.0,7.0,5.0,5.0,6.0,2.0,2.0,3.0,5.0,4.0,5.0,5.0,3.0,2.0,
135,CASHEW RD,1.37404915665668,103.768885136299,,,,4.0,10.0,4.0,6.0,6.0,17.0,5.0,3.0,4.0,2.0,2.0,6.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,,,1.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,,
135,MARSILING RD,1.43756956237492,103.777763757027,,,,,,,,,1.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,2.0,,3.0,1.0,,1.0,,1.0,,,,1.0,,3.0,,,
135,POTONG PASIR AVE 3,1.33469058687888,103.866824291288,,,,2.0,,1.0,1.0,1.0,3.0,,,,,1.0,2.0,,1.0,1.0,3.0,1.0,1.0,1.0,,,,2.0,,2.0,1.0,,2.0,,1.0,,
135,SERANGOON NTH AVE 2,1.36725606646987,103.874813498992,,,,,6.0,2.0,3.0,4.0,4.0,5.0,2.0,2.0,,2.0,4.0,,1.0,2.0,,2.0,1.0,,1.0,1.0,,1.0,2.0,2.0,,1.0,1.0,1.0,,3.0,
136,JLN BT MERAH,1.27828763907528,103.827537246771,1.0,1.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,4.0,5.0,3.0,1.0,2.0,2.0,5.0,4.0,3.0,5.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,,1.0,4.0,3.0,2.0,2.0,,1.0,
136,BEDOK RESERVOIR RD,1.33356916079674,103.913545814607,,1.0,,3.0,4.0,8.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,3.0,9.0,1.0,2.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,6.0,1.0,,,1.0
136,BISHAN ST 12,1.34413413892599,103.851740462088,,,3.0,3.0,4.0,6.0,7.0,4.0,10.0,11.0,3.0,2.0,4.0,,2.0,,3.0,1.0,1.0,5.0,5.0,2.0,5.0,,2.0,,,1.0,4.0,,1.0,3.0,2.0,1.0,
136,SIMEI ST 1,1.34793607242036,103.956339808271,,,,7.0,8.0,13.0,10.0,8.0,9.0,11.0,7.0,6.0,5.0,4.0,6.0,5.0,5.0,2.0,6.0,3.0,8.0,1.0,5.0,1.0,4.0,6.0,4.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,
136,TECK WHYE LANE,1.37990613707132,103.751696104326,,,,,,,3.0,2.0,3.0,4.0,,1.0,4.0,2.0,1.0,2.0,,2.0,,,,1.0,2.0,,,,,1.0,,1.0,,,1.0,,1.0
136,YISHUN RING RD,1.43203129125606,103.831436163973,4.0,7.0,5.0,4.0,4.0,10.0,12.0,6.0,12.0,18.0,11.0,4.0,7.0,5.0,6.0,12.0,7.0,4.0,4.0,9.0,8.0,3.0,3.0,1.0,3.0,5.0,1.0,2.0,2.0,,3.0,3.0,2.0,4.0,
136,PASIR RIS ST 11,1.36468913188236,103.957950593135,,,,,,,,,10.0,9.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,2.0,1.0,1.0,,,2.0,1.0,1.0,2.0,,2.0,2.0,
136,RIVERVALE ST,1.38897071548034,103.904967353773,,,,,,,,,,,,,1.0,5.0,6.0,3.0,3.0,4.0,2.0,2.0,,,1.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,,2.0,1.0,1.0
136,BEDOK NTH AVE 3,1.32783473916355,103.935211634841,2.0,2.0,,1.0,1.0,3.0,4.0,3.0,,1.0,2.0,2.0,1.0,2.0,,4.0,2.0,,3.0,2.0,,1.0,,1.0,1.0,,1.0,,,,2.0,2.0,,1.0,
136,MARSILING RD,1.43832145748737,103.777752029807,,,,,1.0,,,,,6.0,1.0,,,,,1.0,2.0,,,,,4.0,,1.0,,,,1.0,,,1.0,2.0,,1.0,
136,PETIR RD,1.37461056095477,103.768753597677,,,,,3.0,3.0,5.0,2.0,3.0,7.0,,3.0,3.0,1.0,2.0,,2.0,1.0,2.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,
136,POTONG PASIR AVE 3,1.33398254838696,103.866520142842,2.0,4.0,2.0,4.0,3.0,2.0,2.0,5.0,6.0,5.0,4.0,5.0,1.0,3.0,3.0,1.0,,1.0,1.0,4.0,3.0,3.0,4.0,1.0,3.0,1.0,,3.0,1.0,1.0,2.0,5.0,1.0,2.0,
136,SERANGOON NTH AVE 2,1.36810159794644,103.874987831018,,,,,6.0,1.0,1.0,6.0,2.0,6.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,,2.0,,3.0,,1.0,,1.0,1.0,,1.0,1.0,2.0,,,
137,BEDOK RESERVOIR RD,1.33390202913475,103.913274271807,,4.0,4.0,6.0,4.0,7.0,7.0,4.0,5.0,2.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,,4.0,2.0,4.0,3.0,1.0,2.0,
137,BISHAN ST 12,1.34444616933876,103.851797492955,,,2.0,7.0,5.0,2.0,5.0,5.0,4.0,4.0,1.0,,,1.0,1.0,,3.0,1.0,,1.0,3.0,1.0,2.0,,,1.0,,1.0,,4.0,,1.0,,,
137,SIMEI ST 1,1.34758009360409,103.956310473029,,,1.0,7.0,7.0,9.0,10.0,12.0,15.0,6.0,3.0,11.0,4.0,2.0,4.0,3.0,10.0,1.0,3.0,1.0,6.0,2.0,4.0,,1.0,,3.0,,,2.0,7.0,3.0,1.0,1.0,
137,TECK WHYE LANE,1.380047529754,103.752483841199,,,,,2.0,4.0,5.0,5.0,5.0,8.0,,2.0,4.0,,2.0,,4.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,
137,YISHUN RING RD,1.43198319567798,103.830253382367,6.0,9.0,5.0,7.0,4.0,11.0,21.0,9.0,22.0,31.0,14.0,13.0,13.0,12.0,13.0,14.0,12.0,8.0,11.0,10.0,9.0,10.0,3.0,11.0,3.0,4.0,3.0,6.0,3.0,3.0,1.0,5.0,3.0,4.0,2.0
137,PASIR RIS ST 11,1.36515883327777,103.95723054886,,,,,,,1.0,,7.0,8.0,,,1.0,,1.0,2.0,,3.0,3.0,1.0,1.0,4.0,,,,,,,1.0,1.0,,1.0,2.0,,
137,RIVERVALE ST,1.38910272534233,103.904819113359,,,,,,,,,,,,,,3.0,3.0,2.0,4.0,4.0,1.0,4.0,7.0,1.0,3.0,2.0,,2.0,3.0,1.0,4.0,1.0,,4.0,2.0,2.0,1.0
137,LOR AH SOO,1.34905321621759,103.88664017294,5.0,4.0,1.0,8.0,2.0,2.0,8.0,5.0,15.0,15.0,5.0,2.0,13.0,3.0,3.0,2.0,7.0,4.0,6.0,3.0,5.0,4.0,4.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,3.0,
137,BEDOK NTH AVE 3,1.32883066194001,103.935509731277,7.0,4.0,2.0,4.0,5.0,11.0,6.0,2.0,6.0,12.0,5.0,5.0,6.0,6.0,2.0,2.0,5.0,3.0,3.0,1.0,1.0,4.0,3.0,,2.0,1.0,2.0,,3.0,3.0,,3.0,1.0,2.0,
137,MARSILING RD,1.4384561474714,103.777081265974,1.0,,1.0,1.0,7.0,8.0,5.0,4.0,15.0,13.0,5.0,2.0,7.0,1.0,2.0,3.0,2.0,1.0,,2.0,5.0,3.0,2.0,2.0,,1.0,,3.0,2.0,3.0,1.0,1.0,3.0,2.0,
137,PETIR RD,1.37499058666439,103.769509869284,,,,1.0,8.0,3.0,10.0,15.0,18.0,9.0,11.0,11.0,2.0,7.0,7.0,6.0,6.0,7.0,3.0,2.0,1.0,7.0,4.0,3.0,3.0,3.0,4.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,
137,POTONG PASIR AVE 3,1.33385759374199,103.865845367722,1.0,2.0,2.0,3.0,4.0,5.0,4.0,6.0,5.0,4.0,2.0,,4.0,,2.0,,2.0,,1.0,6.0,2.0,1.0,2.0,,,,3.0,,,1.0,2.0,3.0,3.0,,
137,SERANGOON NTH AVE 2,1.36778495249737,103.875011736305,,,,,2.0,3.0,3.0,3.0,2.0,4.0,5.0,,2.0,1.0,1.0,3.0,1.0,1.0,,,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,
138,JLN BT MERAH,1.27842357024923,103.826237590943,4.0,3.0,1.0,2.0,4.0,4.0,3.0,1.0,7.0,3.0,8.0,3.0,6.0,4.0,2.0,5.0,7.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,,
138,BEDOK RESERVOIR RD,1.33430111079047,103.91316583986,,2.0,3.0,1.0,3.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,,4.0,1.0,1.0,,,,,1.0,,,,,,1.0,,1.0,,,,1.0,,
138,BISHAN ST 12,1.34476326355539,103.852206845531,,,6.0,1.0,2.0,9.0,7.0,7.0,9.0,18.0,4.0,7.0,1.0,1.0,1.0,7.0,3.0,9.0,6.0,1.0,3.0,4.0,,3.0,2.0,2.0,1.0,3.0,1.0,4.0,3.0,3.0,2.0,1.0,
138,SIMEI ST 1,1.34721811835573,103.956900531765,,,,5.0,6.0,7.0,8.0,9.0,13.0,10.0,1.0,3.0,3.0,4.0,,5.0,5.0,2.0,2.0,3.0,6.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,4.0,2.0,
138,TAMPINES ST 11,1.34550450627242,103.945588355383,5.0,4.0,4.0,5.0,1.0,5.0,5.0,7.0,5.0,10.0,4.0,5.0,4.0,3.0,,3.0,1.0,4.0,7.0,4.0,5.0,1.0,5.0,3.0,2.0,1.0,,2.0,1.0,2.0,4.0,,2.0,1.0,
138,YISHUN RING RD,1.43160991206919,103.830614068732,7.0,4.0,4.0,8.0,5.0,2.0,5.0,6.0,17.0,3.0,9.0,7.0,2.0,8.0,6.0,5.0,5.0,2.0,3.0,4.0,2.0,1.0,6.0,6.0,6.0,2.0,,3.0,3.0,,1.0,2.0,4.0,1.0,1.0
138,PASIR RIS ST 11,1.3633306591226,103.959726544175,,,,,,,,,1.0,18.0,2.0,,3.0,1.0,,5.0,5.0,1.0,2.0,,1.0,1.0,1.0,1.0,4.0,2.0,1.0,,2.0,,,3.0,2.0,,
138,EDGEDALE PLAINS,1.39277115890645,103.909796213697,,,,,,,,,,,,,,,,,3.0,22.0,6.0,10.0,13.0,7.0,6.0,3.0,3.0,10.0,4.0,9.0,7.0,3.0,3.0,7.0,4.0,3.0,
138,BEDOK NTH ST 2,1.33001011189001,103.936343483972,4.0,6.0,9.0,19.0,9.0,21.0,27.0,14.0,22.0,18.0,11.0,16.0,16.0,11.0,17.0,10.0,7.0,7.0,8.0,9.0,14.0,7.0,7.0,7.0,8.0,6.0,6.0,1.0,3.0,6.0,6.0,2.0,5.0,6.0,
138,RIVERVALE ST,1.38864118996626,103.904623542393,,,,,,,,,,,,,,,4.0,3.0,1.0,5.0,2.0,2.0,3.0,,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,,
138,LOR AH SOO,1.35162442643016,103.884447871485,1.0,3.0,5.0,3.0,4.0,5.0,6.0,3.0,13.0,6.0,6.0,6.0,4.0,3.0,6.0,1.0,2.0,5.0,2.0,2.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,,2.0,2.0,4.0,
138,MARSILING RD,1.43809995341555,103.777263836104,,,,,,,,,,30.0,4.0,4.0,8.0,3.0,,,1.0,5.0,3.0,,2.0,1.0,,2.0,3.0,,,1.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0
138,PETIR RD,1.37457035529606,103.769825791429,,,,1.0,7.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,,4.0,,,1.0,,1.0,2.0,,,2.0,1.0,1.0,
138,POTONG PASIR AVE 3,1.33356221015123,103.865458562014,1.0,,,,4.0,,,2.0,5.0,3.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,3.0,,1.0,,1.0,1.0,1.0,1.0,,,2.0,1.0,,,
138,SERANGOON NTH AVE 2,1.36822699874593,103.875548830412,,,,,7.0,1.0,,4.0,1.0,7.0,1.0,1.0,,2.0,,,,1.0,,,1.0,,,1.0,,1.0,,1.0,,,,,,,
138A,YUAN CHING RD,1.32793696486556,103.7241782483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13.0,12.0,6.0,3.0,1.0
138A,LOR 1A TOA PAYOH,1.33671098513786,103.845472945511,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,18.0,9.0,7.0,9.0,11.0,10.0,
138B,YUAN CHING RD,1.3284151098431,103.724304147765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,10.0,14.0,2.0,
138B,LOR 1A TOA PAYOH,1.33626408939967,103.845626191384,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,20.0,16.0,7.0,15.0,3.0,5.0,2.0
138C,YUAN CHING RD,1.32843797727645,103.723795893377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,12.0,13.0,4.0,1.0
138C,LOR 1A TOA PAYOH,1.33626413671065,103.844907413472,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,20.0,8.0,11.0,18.0,13.0,8.0,2.0
138D,YUAN CHING RD,1.32846031138007,103.723287795397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,17.0,13.0,11.0,4.0,
139,JLN BT MERAH,1.27907853356837,103.826785281335,,,,,,,,,,,5.0,7.0,4.0,5.0,3.0,4.0,3.0,6.0,1.0,7.0,2.0,,1.0,1.0,1.0,1.0,3.0,1.0,2.0,,1.0,4.0,2.0,2.0,
139,BEDOK RESERVOIR RD,1.3346245335002,103.913777679684,,,,2.0,3.0,7.0,9.0,2.0,11.0,7.0,2.0,7.0,6.0,5.0,3.0,5.0,3.0,1.0,2.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,,2.0,,2.0,
139,TAMPINES ST 11,1.34616073984856,103.944509228,3.0,,6.0,3.0,9.0,6.0,8.0,7.0,8.0,8.0,6.0,8.0,6.0,9.0,7.0,2.0,5.0,2.0,2.0,10.0,3.0,2.0,3.0,4.0,2.0,7.0,3.0,2.0,,1.0,2.0,1.0,2.0,5.0,
139,YISHUN RING RD,1.43165616021321,103.831319107107,3.0,4.0,1.0,4.0,14.0,3.0,16.0,9.0,19.0,12.0,7.0,5.0,13.0,11.0,4.0,4.0,13.0,2.0,3.0,2.0,5.0,5.0,2.0,1.0,6.0,2.0,2.0,4.0,1.0,3.0,5.0,1.0,2.0,3.0,
139,PASIR RIS ST 11,1.36351798636353,103.959586721477,,,,,,,,,8.0,27.0,4.0,5.0,2.0,6.0,3.0,5.0,2.0,,2.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,,,2.0,1.0,2.0,1.0,8.0,2.0,
139,RIVERVALE ST,1.38887019170643,103.904295614592,,,,,,,,,,,,,,5.0,,2.0,3.0,4.0,,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,,1.0,1.0,3.0,2.0,,,
139,LOR AH SOO,1.35223111077552,103.884240123624,1.0,4.0,4.0,4.0,3.0,2.0,10.0,2.0,10.0,9.0,2.0,4.0,2.0,7.0,3.0,4.0,1.0,1.0,2.0,1.0,6.0,2.0,1.0,,2.0,2.0,2.0,2.0,1.0,1.0,,,4.0,4.0,
139,BEDOK NTH AVE 3,1.32941001130629,103.935397269548,7.0,4.0,2.0,10.0,11.0,11.0,9.0,7.0,7.0,9.0,3.0,14.0,8.0,3.0,5.0,5.0,5.0,4.0,7.0,3.0,8.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,,3.0,1.0,2.0,2.0,3.0,
139,MARSILING RD,1.43775226684574,103.777275768219,,,,,,,,,1.0,17.0,6.0,4.0,4.0,,2.0,2.0,3.0,1.0,1.0,3.0,5.0,3.0,,2.0,2.0,1.0,,3.0,1.0,4.0,1.0,3.0,5.0,1.0,
139,PETIR RD,1.37534822344468,103.76965777289,,,,2.0,4.0,4.0,12.0,10.0,9.0,12.0,6.0,7.0,7.0,4.0,2.0,6.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,3.0,1.0
139,POTONG PASIR AVE 3,1.33327648926164,103.866110230586,6.0,2.0,4.0,4.0,7.0,7.0,8.0,4.0,15.0,10.0,10.0,5.0,8.0,5.0,4.0,6.0,5.0,9.0,7.0,4.0,5.0,2.0,3.0,3.0,,2.0,1.0,1.0,3.0,5.0,4.0,4.0,4.0,,1.0
139,SERANGOON NTH AVE 2,1.36878372952824,103.875412429109,,,1.0,,2.0,4.0,4.0,3.0,10.0,10.0,2.0,2.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,3.0,3.0,2.0,,2.0,,2.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,
139A,LOR 1A TOA PAYOH,1.33627775831237,103.844044881122,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,33.0,12.0,11.0,19.0,11.0,8.0,1.0
139B,LOR 1A TOA PAYOH,1.33671109109397,103.843878159336,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,29.0,15.0,7.0,13.0,5.0,5.0,
14,GHIM MOH RD,1.30884675491387,103.78914684284,1.0,4.0,3.0,2.0,3.0,9.0,5.0,3.0,4.0,5.0,4.0,3.0,5.0,1.0,,3.0,1.0,2.0,3.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,2.0,2.0,1.0,1.0,2.0,
14,JLN BT MERAH,1.28786130507781,103.807648167534,,,,,,,1.0,,,,10.0,8.0,7.0,7.0,3.0,6.0,2.0,4.0,4.0,4.0,7.0,,2.0,1.0,3.0,2.0,2.0,,,2.0,3.0,1.0,1.0,3.0,
14,LOR 7 TOA PAYOH,1.33666896706721,103.858353616452,,,,,,,,,,,,,20.0,4.0,2.0,3.0,11.0,1.0,8.0,3.0,11.0,,1.0,,1.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,
14,MARINE TER,1.30347617922705,103.915411740341,4.0,4.0,4.0,3.0,5.0,1.0,6.0,3.0,7.0,6.0,4.0,2.0,7.0,,3.0,4.0,6.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0,,1.0,3.0,1.0,4.0,1.0,,7.0,3.0,1.0,
14,REDHILL CL,1.28562794664948,103.817181930817,,2.0,1.0,2.0,2.0,,,1.0,4.0,4.0,2.0,,,2.0,1.0,3.0,2.0,,3.0,2.0,2.0,,,,,,,,,,,,,,
14,ST. GEORGE'S RD,1.32372959300759,103.862088429598,1.0,3.0,1.0,2.0,3.0,5.0,2.0,12.0,2.0,9.0,4.0,4.0,5.0,7.0,4.0,2.0,2.0,2.0,1.0,3.0,7.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,7.0,2.0,1.0,4.0,3.0,1.0
14,TELOK BLANGAH CRES,1.27739544173267,103.820469653072,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,1.0,2.0,3.0,6.0,2.0,3.0,1.0,4.0,2.0,4.0,,1.0,1.0,2.0,4.0,3.0,2.0,
14,TOH YI DR,1.33908702611924,103.772569349944,,,,3.0,2.0,5.0,6.0,4.0,13.0,12.0,2.0,8.0,4.0,3.0,2.0,1.0,7.0,6.0,4.0,4.0,7.0,1.0,3.0,1.0,,2.0,4.0,2.0,2.0,4.0,2.0,5.0,1.0,1.0,
14,EUNOS CRES,1.32314313124758,103.90344909234,4.0,,5.0,4.0,4.0,8.0,4.0,6.0,7.0,10.0,5.0,3.0,4.0,,7.0,,1.0,4.0,5.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,2.0,1.0,4.0,
14,JOO SENG RD,1.33607365258298,103.879853823853,1.0,,4.0,7.0,5.0,1.0,2.0,4.0,4.0,6.0,1.0,3.0,,1.0,1.0,2.0,,1.0,1.0,3.0,3.0,1.0,,,,1.0,2.0,1.0,2.0,1.0,,2.0,2.0,1.0,
14,UPP BOON KENG RD,1.31505420515829,103.870303668462,,,,,,,,,,,,,,10.0,8.0,7.0,3.0,1.0,1.0,2.0,4.0,4.0,1.0,,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,,3.0,1.0
14,TECK WHYE LANE,1.37848150958553,103.755675386906,5.0,1.0,7.0,2.0,5.0,5.0,6.0,6.0,13.0,19.0,5.0,7.0,7.0,2.0,5.0,2.0,2.0,1.0,4.0,8.0,2.0,2.0,4.0,2.0,,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,
14,BEDOK STH AVE 2,1.32136119118054,103.936185399688,,,,,,1.0,,,,8.0,3.0,2.0,7.0,2.0,4.0,2.0,5.0,1.0,,2.0,3.0,1.0,5.0,1.0,,1.0,1.0,1.0,4.0,1.0,3.0,,4.0,1.0,
14,DOVER CL EAST,1.30556381153275,103.785595231093,4.0,4.0,6.0,7.0,4.0,6.0,5.0,7.0,6.0,11.0,6.0,4.0,2.0,3.0,1.0,4.0,3.0,2.0,5.0,2.0,6.0,1.0,,,1.0,1.0,,,3.0,1.0,2.0,5.0,2.0,2.0,
14,KG ARANG RD,1.30016459105003,103.884228450233,7.0,2.0,5.0,4.0,6.0,5.0,4.0,7.0,3.0,10.0,1.0,7.0,5.0,6.0,4.0,3.0,9.0,2.0,1.0,2.0,2.0,1.0,,2.0,,3.0,,1.0,3.0,1.0,6.0,2.0,2.0,1.0,
14,TAMAN HO SWEE,1.28790461781045,103.83219770269,2.0,1.0,,,9.0,1.0,3.0,2.0,6.0,3.0,4.0,1.0,4.0,1.0,3.0,1.0,2.0,4.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,
140,JLN BT MERAH,1.27815614255867,103.829524327849,1.0,2.0,,2.0,7.0,2.0,5.0,3.0,6.0,7.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,6.0,2.0,,3.0,2.0,3.0,2.0,1.0,,1.0,2.0,,,2.0,5.0,4.0,1.0,1.0
